rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
364,human.bean,0x39fd921acf9be28b17a422bf624dc6b30685849e,,3355.564133996711,1737668.647458,0.19310724969950382,profitable in weather but currently/recently generalist,low,0,0,0,174,2,73,Will global temperature increase by between 1.25ºC and 1.29ºC in March 2026? | Will March 2026 be the 4th or lower hottest on record?,Will Independiente Medellín win on 2026-03-06? | Will South Korea GDP growth in Q1 2026 be at least 2.5%? | Will Ana Paula Renault win Big Brother Brasil 26? | Will Juliana Stratton win the Illinois Democratic Senate Primary by between 6% and 9%? | Will Progressive Bulgaria (PB) win the most seats in the 2026 Bulgarian parliamentary election?,https://polymarket.com/profile/0x39fd921acf9be28b17a422bf624dc6b30685849e
365,0x97abe233a0eB7F3b1A23c6E083892d6D05Baa19f-1722790943967,0x97abe233a0eb7f3b1a23c6e083892d6d05baa19f,,3349.432848755874,145361.053384,2.304216136840784,weather specialist / weather-heavy,medium,0,0,0,197,193,0,Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the lowest temperature in Seoul be 8°C or below on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the lowest temperature in Seoul be 9°C on April 25? | Will the highest temperature in Seoul be 19°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25?,Will Z.ai have the best AI model at the end of April 2026? | Will DeepSeek have the best AI model at the end of April 2026? | Will Z.ai have the best AI model at the end of April 2026? | Will DeepSeek have the best AI model at the end of April 2026?,https://polymarket.com/profile/0x97abe233a0eb7f3b1a23c6e083892d6d05baa19f
366,Aeoluss,0xa06cf99b7dced07765e2b605c31698550b090861,,3346.6920459499156,770458.830333,0.4343764928365403,weather specialist / weather-heavy,medium,0,0,0,198,63,35,Will the highest temperature in Madrid be 30°C on April 23? | Will the highest temperature in Madrid be 30°C on April 23? | Will the highest temperature in Madrid be 30°C on April 23? | Will the highest temperature in Madrid be 30°C on April 23? | Will the highest temperature in Madrid be 31°C on April 23? | Will the highest temperature in Madrid be 30°C on April 23? | Will the highest temperature in Madrid be 30°C on April 23? | Will the highest temperature in Madrid be 30°C on April 23?,"Bitcoin Up or Down - April 22, 11:45AM-11:50AM ET | Bitcoin Up or Down - April 22, 11:45AM-11:50AM ET | Bitcoin Up or Down - April 18, 5:10PM-5:15PM ET | Bitcoin Up or Down - April 18, 5:10PM-5:15PM ET | Bitcoin Up or Down - April 18, 2:35PM-2:40PM ET",https://polymarket.com/profile/0xa06cf99b7dced07765e2b605c31698550b090861
367,legamb,0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394,,3327.992589341095,332716.358195,1.0002491634001984,weather specialist / weather-heavy,medium,0,0,0,198,49,1,Will the highest temperature in Tel Aviv be 26°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25?,Will Elon Musk post 1400-1439 tweets in April 2026? | GTA VI released before June 2026? | GTA VI released before June 2026? | GTA VI released before June 2026? | GTA VI released before June 2026?,https://polymarket.com/profile/0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394
368,IWantYourMoney,0x9f208e85f326f865077fffa68b32d8b0e2bc12c3,,3317.955433045347,930124.8153489999,0.3567215257879545,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Kuala Lumpur be 33°C on April 25? | Will the highest temperature in Istanbul be 16°C on April 25? | Will the highest temperature in Chongqing be 30°C on April 25? | Will the lowest temperature in Miami be between 74-75°F on April 25? | Will the highest temperature in Ankara be 11°C on April 25? | Will the highest temperature in Wuhan be 25°C on April 25? | Will the highest temperature in Helsinki be 6°C on April 25? | Will the highest temperature in Karachi be 32°C on April 25?,,https://polymarket.com/profile/0x9f208e85f326f865077fffa68b32d8b0e2bc12c3
369,hgfhg586,0xc81ce5d9395b29a9d2f7df6c355502bdb8de8974,,3314.0803729999984,15876.0,20.8747818909045,weather-heavy mixed,medium,0,0,0,41,14,7,Will the highest temperature in Chicago be 38°F or higher on March 1? | Will the highest temperature in Chicago be 38°F or higher on March 1? | Will the highest temperature in Chicago be 38°F or higher on March 1? | Will the highest temperature in New York City be between 42-43°F on February 27? | Will the highest temperature in New York City be between 42-43°F on February 27? | Will the highest temperature in Dallas be 62°F or higher on February 11? | Will the highest temperature in London be 8°C on January 26? | Will the highest temperature in London be 10°C on January 22?,Solana Up or Down on February 9? | Nuggets vs. Pistons | Nuggets vs. Pistons | Nuggets vs. Pistons | Nuggets vs. Pistons,https://polymarket.com/profile/0xc81ce5d9395b29a9d2f7df6c355502bdb8de8974
370,KMONEY,0x5827df45c28ed8b9c1be82755e58adec4d4b69dc,,3311.862761925404,84152.748078,3.935537267132007,weather specialist / weather-heavy,medium,0,0,0,190,102,13,Will global temperature increase by between 1.20-1.24ºC in February 2025? | Will global temperature increase by between 1.20-1.24ºC in February 2025? | Will global temperature increase by between 1.20-1.24ºC in February 2025? | Will global temperature increase by between 1.20-1.24ºC in February 2025? | Will global temperature increase by between 1.20-1.24ºC in February 2025? | Will global temperature increase by between 1.20-1.24ºC in February 2025? | Will global temperature increase by between 1.20-1.24ºC in February 2025? | Will global temperature increase by between 1.20-1.24ºC in February 2025?,Seahawks vs. Patriots | Seahawks vs. Patriots | Blue Jackets vs. Flames | Will the Toronto Blue Jays win the 2025 World Series? | Will the Toronto Blue Jays win the 2025 World Series?,https://polymarket.com/profile/0x5827df45c28ed8b9c1be82755e58adec4d4b69dc
371,0x96e0,0x96e0c92ef3e4e9293a1f64c0ad7b75116ad2b648,,3310.9276728924997,28973.39819,11.42747444114183,profitable in weather but currently/recently generalist,low,0,0,0,109,3,16,Will 2026 be the hottest year on record? | Will 2026 be the second-hottest year on record? | Will Trump refrain from announcing a next Fed Chair in 2025?,"Trump announces US x Iran ceasefire end by April 15, 2026? | Will Barcelona win the 2025–26 Champions League? | Will Logan Paul’s PSA 10 Pokémon Illustrator Sale Price be over $7 million? | Will Logan Paul’s PSA 10 Pokémon Illustrator Sale Price be over $8 million? | Will the Logan Paul 1st Edition Charizard sale price be over 700k?",https://polymarket.com/profile/0x96e0c92ef3e4e9293a1f64c0ad7b75116ad2b648
372,0x21E716455a702cCf7fc4f386d57B99faCB325E93-1713509078799,0x21e716455a702ccf7fc4f386d57b99facb325e93,,3299.162484202208,30606.355496,10.779337920953644,profitable in weather but currently/recently generalist,low,0,0,0,199,1,72,2024 September hottest on record?,Will Aston Villa vs. Liverpool end in a draw? | Will Aston Villa vs. Liverpool end in a draw? | Will Borussia Dortmund vs. Sporting CP end in a draw? | Will Borussia Dortmund vs. Sporting CP end in a draw? | Will Benfica vs. Monaco end in a draw?,https://polymarket.com/profile/0x21e716455a702ccf7fc4f386d57b99facb325e93
373,KingBobbbbb,0xc17e2dff6789d5f5f1f4f4dd3f02f7fea743906a,,3287.321537165275,217658.06683300008,1.510314588839705,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Paris be 23°C on April 25? | Will the highest temperature in Helsinki be 9°C on April 25? | Will the lowest temperature in Miami be between 72-73°F on April 25? | Will the lowest temperature in Miami be between 68-69°F on April 25? | Will the lowest temperature in Miami be between 68-69°F on April 25? | Will the lowest temperature in Miami be between 72-73°F on April 25? | Will the lowest temperature in Miami be between 74-75°F on April 25? | Will the lowest temperature in Miami be between 74-75°F on April 25?,,https://polymarket.com/profile/0xc17e2dff6789d5f5f1f4f4dd3f02f7fea743906a
374,terps444,0x72d7408780e5013c3b31ec1a2a06908cd8a5a3dd,terps444,3277.6981515581874,202161.906993,1.6213233246121288,weather specialist / weather-heavy,medium,0,0,0,197,197,0,Will the highest temperature in Atlanta be between 72-73°F on April 25? | Will the highest temperature in Atlanta be between 72-73°F on April 25? | Will the highest temperature in Atlanta be between 72-73°F on April 25? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 82-83°F on April 24? | Will the highest temperature in Atlanta be between 82-83°F on April 24? | Will the highest temperature in Atlanta be between 82-83°F on April 24?,,https://polymarket.com/profile/0x72d7408780e5013c3b31ec1a2a06908cd8a5a3dd
375,0x9D3E989DD42030664e6157DAE42f6d549542C49E-1760165563991,0x9d3e989dd42030664e6157dae42f6d549542c49e,,3265.005259253278,118865.570647,2.7468048497823636,weather specialist / weather-heavy,medium,0,0,0,200,127,1,Will the highest temperature in Amsterdam be 16°C on April 26? | Will the highest temperature in Amsterdam be 16°C on April 26? | Will the highest temperature in Amsterdam be 16°C on April 26? | Will the highest temperature in Amsterdam be 16°C on April 23? | Will the highest temperature in Amsterdam be 15°C on April 24? | Will the highest temperature in Madrid be 24°C on April 22? | Will the highest temperature in Warsaw be 16°C on April 22? | Will the highest temperature in Amsterdam be 16°C on April 23?,Will Justin Rose win the 2026 Masters tournament? | Will Shane Lowry win the 2026 Masters tournament? | Will Shane Lowry win the 2026 Masters tournament? | Will Adam Scott win the 2026 Masters tournament? | Will Ludvig Aberg win the 2026 Masters tournament?,https://polymarket.com/profile/0x9d3e989dd42030664e6157dae42f6d549542c49e
376,rocky42003,0x2e62eddf5acffa59a97706de674348a2e600b22e,,3234.764070004435,350147.24341000005,0.9238296547766143,weather specialist / weather-heavy,medium,0,0,0,200,126,9,Will the highest temperature in Hong Kong be 27°C on April 26? | Will the highest temperature in Hong Kong be 28°C on April 26? | Will the highest temperature in Munich be 22°C or higher on April 25? | Will the highest temperature in Hong Kong be 26°C on April 26? | Will the highest temperature in Munich be 22°C or higher on April 25? | Will the highest temperature in Wuhan be 26°C on April 25? | Will the highest temperature in Wuhan be 26°C on April 25? | Will the highest temperature in Denver be 59°F or below on April 25?,Will Steve Witkoff have a diplomatic meeting with Iran by April 30? | Will Steve Witkoff have a diplomatic meeting with Iran by April 30? | Will Steve Witkoff have a diplomatic meeting with Iran by April 30? | Jerome Powell out from Fed Board by December 31? | Will Steve Witkoff have a diplomatic meeting with Iran by April 30?,https://polymarket.com/profile/0x2e62eddf5acffa59a97706de674348a2e600b22e
377,ChironCrossing,0x71e5ffadf2b25997d05874d954a2b74485c2d10b,,3212.418751,33354.465873,9.631150333006563,profitable in weather but currently/recently generalist,low,0,0,0,194,2,1,Will Trump refrain from announcing a next Fed Chair in 2025? | 2025 September second hottest on record?,Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April?,https://polymarket.com/profile/0x71e5ffadf2b25997d05874d954a2b74485c2d10b
378,Pasvikelva3,0x09d600cfc7437488da4892884c51843f244e0fda,,3193.802419869787,21732.040804,14.69628392783956,weather-heavy mixed,medium,0,0,0,168,19,94,"Ukraine election called by March 31, 2026? | Zelenskyy out as Ukraine president by end of 2026? | Zelenskyy out as Ukraine president by end of 2026? | Zelenskyy out as Ukraine president by end of 2026? | Zelenskyy out as Ukraine president by end of 2026? | Will Ukraine agree to give up the rest of Donbas before 2027? | Ukraine election called by March 31, 2026? | Ukraine election called by March 31, 2026?","Trump announces end of military operations against Iran by April 15th? | Israel and Syria normalize relations by December 31, 2026? | Israel and Syria normalize relations by December 31, 2026? | Israel and Syria normalize relations by December 31, 2026? | Israel and Syria normalize relations by December 31, 2026?",https://polymarket.com/profile/0x09d600cfc7437488da4892884c51843f244e0fda
379,0x253da8157571bae06d6cf750eeb1b26830a43307,0x253da8157571bae06d6cf750eeb1b26830a43307,,3187.363985086,87023.20001499998,3.662660054487311,not enough public recent data to classify,low,0,0,0,182,0,3,,Will Kamala Harris win the 2028 Democratic presidential nomination? | Will Kamala Harris win the 2028 Democratic presidential nomination? | Will Kamala Harris win the 2028 Democratic presidential nomination? | Will Kamala Harris win the 2028 Democratic presidential nomination? | Will Kamala Harris win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x253da8157571bae06d6cf750eeb1b26830a43307
380,0x23d23asdxf3grewg3sqafasd,0x8fb431f5057112cfdb0e7f566b4b687cb69cb9ed,,3186.068233255173,134120.29721,2.3755302512240632,weather specialist / weather-heavy,medium,0,0,0,197,194,0,Will the highest temperature in Paris be 23°C on April 24? | Will the highest temperature in London be 20°C on April 24? | Will the highest temperature in London be 20°C on April 24? | Will the highest temperature in New York City be between 72-73°F on April 23? | Will the highest temperature in New York City be 66°F or higher on April 24? | Will the highest temperature in New York City be 66°F or higher on April 24? | Will the highest temperature in New York City be 66°F or higher on April 24? | Will the highest temperature in New York City be 66°F or higher on April 24?,"Will a Claude Mythos model be released by April 30, 2026? | Will a Claude Mythos model be released by April 30, 2026? | Will a Claude Mythos model be released by April 30, 2026?",https://polymarket.com/profile/0x8fb431f5057112cfdb0e7f566b4b687cb69cb9ed
381,0xd8012569932690594CDBE77Ad51496472163fb78-1742189384179,0xd8012569932690594cdbe77ad51496472163fb78,,3161.98,4948.0,63.90420371867421,profitable in weather but currently/recently generalist,low,0,0,0,30,4,12,Will the highest temperature in Buenos Aires be 28°C on March 20? | Will the highest temperature in Buenos Aires be 28°C on March 20? | Will the highest temperature in Toronto be -3°C on March 2? | Will the highest temperature in Toronto be -3°C on March 2?,Solana Up or Down on November 6? | Solana Up or Down on January 9? | Solana Up or Down on November 6? | Will the New York Giants win Super Bowl 2026? | Will the Arizona Cardinals win Super Bowl 2026?,https://polymarket.com/profile/0xd8012569932690594cdbe77ad51496472163fb78
382,rip-weather,0xeb483c05c935eea6342d6b9bd592a40fe19b94d2,,3138.5637639220663,315701.040651,0.9941569268983418,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Wuhan be 17°C on April 8? | Will the highest temperature in Wuhan be 17°C on April 8? | Will the highest temperature in London be 17°C on April 7? | Will the highest temperature in London be 17°C on April 7? | Will the highest temperature in London be 17°C on April 7? | Will the highest temperature in London be 17°C on April 7? | Will the highest temperature in London be 17°C on April 7? | Will the highest temperature in London be 17°C on April 7?,,https://polymarket.com/profile/0xeb483c05c935eea6342d6b9bd592a40fe19b94d2
383,hfdgtjfghjgd,0x119a980b75e61ea579b53c340b8b44729c7bb78c,,3118.5,4050.0,77.0,profitable in weather but currently/recently generalist,low,0,0,0,29,2,9,Will the highest temperature in Paris be 17°C on March 7? | Will the highest temperature in Paris be 17°C on March 7?,Solana Up or Down on January 9? | Solana Up or Down on January 9? | Thunder vs. Trail Blazers | Will the New Orleans Saints win Super Bowl 2026? | Will Chelsea Clinton win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x119a980b75e61ea579b53c340b8b44729c7bb78c
384,cookiejar,0x614ef98a8be021de3a974942b2fb98794ff34f1b,,3101.200960238216,1181879.418687,0.2623957157730584,weather specialist / weather-heavy,medium,0,0,0,192,83,18,Will global temperature increase by between 1.10ºC and 1.14ºC in February 2026? | Will global temperature increase by less than 1.05ºC in February 2026? | Will global temperature increase by between 1.20ºC and 1.24ºC in February 2026? | Will global temperature increase by more than 1.24ºC in February 2026? | Will global temperature increase by more than 1.24ºC in February 2026? | Will global temperature increase by between 1.05ºC and 1.09ºC in February 2026? | Will global temperature increase by between 1.20ºC and 1.24ºC in February 2026? | Will global temperature increase by between 1.15ºC and 1.19ºC in February 2026?,"Iran x Israel/US conflict ends by April 7? | Iran x Israel/US conflict ends by April 7? | Will the Virginia redistricting referendum pass? | Will the Virginia redistricting referendum pass? | Will ""Project Hail Mary"" 4th Weekend Box Office be less than 18m?",https://polymarket.com/profile/0x614ef98a8be021de3a974942b2fb98794ff34f1b
385,juhki,0x9e05e7f60a6931aa4a194b9b96992620298b5a3d,,3098.635066284,49031.47474,6.319685636043343,weather specialist / weather-heavy,medium,0,0,0,194,95,87,Will the highest temperature in Buenos Aires be 36°C on January 17? | Will the highest temperature in Buenos Aires be 36°C on January 17? | Will the highest temperature in Buenos Aires be 36°C on January 17? | Will the highest temperature in Buenos Aires be 36°C on January 17? | Will the highest temperature in New York City be between 40-41°F on January 17? | Will the highest temperature in New York City be between 40-41°F on January 17? | Will the highest temperature in New York City be between 40-41°F on January 17? | Will the highest temperature in New York City be between 40-41°F on January 17?,Will 1550 to 1599 tornadoes occur in the United States in 2025? | Will 1550 to 1599 tornadoes occur in the United States in 2025? | Will there be exactly 2 earthquakes of magnitude 6.5 or higher worldwide by January 11? | Will there be exactly 2 earthquakes of magnitude 6.5 or higher worldwide by January 11? | Will there be exactly 2 earthquakes of magnitude 6.5 or higher worldwide by January 11?,https://polymarket.com/profile/0x9e05e7f60a6931aa4a194b9b96992620298b5a3d
386,dfgjnfghjfghfg,0x66e9d585da5913a7d3d65a37c8cf7cf7302fb1a8,,3092.21952,4160.0,74.3322,profitable in weather but currently/recently generalist,low,0,0,0,29,2,12,Will the highest temperature in Atlanta be between 68-69°F on March 8? | Will the highest temperature in Atlanta be between 68-69°F on March 8?,Solana Up or Down on January 9? | Solana Up or Down on January 9? | XRP Up or Down on November 7? | Will Raphael Warnock win the 2028 Democratic presidential nomination? | Will the Cleveland Browns win Super Bowl 2026?,https://polymarket.com/profile/0x66e9d585da5913a7d3d65a37c8cf7cf7302fb1a8
387,0xdizz,0x1f0183b27eb732a9357736cc37274f44385ac213,0xdizz,3069.24061384165,24186.899636000002,12.68968185270577,weather specialist / weather-heavy,medium,0,0,0,198,157,8,Will the highest temperature in Shenzhen be 29°C on April 17? | Will the highest temperature in Shenzhen be 28°C on April 21? | Will the highest temperature in Shenzhen be 29°C on April 20? | Will the highest temperature in Shenzhen be 28°C on April 21? | Will the highest temperature in Shenzhen be 28°C on April 21? | Will the highest temperature in Shenzhen be 29°C on April 20? | Will the highest temperature in Shenzhen be 29°C on April 20? | Will the highest temperature in Shenzhen be 29°C on April 17?,USD.AI FDV above $400M one day after launch? | USD.AI FDV above $300M one day after launch? | US x Iran ceasefire by April 7? | US x Iran ceasefire by April 7? | US forces enter Iran by April 30?,https://polymarket.com/profile/0x1f0183b27eb732a9357736cc37274f44385ac213
388,Halfa-Beta,0x087832036d877284a544d4b4d45bc0ce27a97b50,,3065.4248404636874,948411.5076870001,0.3232167488076658,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Atlanta be 90°F or higher on April 27? | Will the highest temperature in Amsterdam be 19°C on April 25? | Will the highest temperature in New York City be 74°F or higher on April 27? | Will the highest temperature in New York City be 55°F or below on April 27? | Will the highest temperature in Cape Town be 27°C on April 25? | Will the highest temperature in Seattle be between 66-67°F on April 27? | Will the highest temperature in Seattle be 68°F or higher on April 27? | Will the highest temperature in Amsterdam be 19°C on April 25?,,https://polymarket.com/profile/0x087832036d877284a544d4b4d45bc0ce27a97b50
389,25usdc,0x75e765216a57942d738d880ffcda854d9f869080,25usdc,3065.423080685216,94336.88698399998,3.2494426927667512,not enough public recent data to classify,low,0,0,0,156,0,2,,Will the U.S. collect between $200b and $500b in revenue in 2025? | Will Sinners win Best Cinematography at the 98th Academy Awards? | Will the U.S. collect less than $100b in revenue in 2025? | Will Trump nominate Kevin Warsh as the next Fed chair? | Will Trump nominate Judy Shelton as the next Fed chair?,https://polymarket.com/profile/0x75e765216a57942d738d880ffcda854d9f869080
390,cyari,0x49671ff157eadef4ead3d55cfd32544921f0dd78,,3055.5234711001,24453.5625,12.495207890875204,profitable in weather but currently/recently generalist,low,0,0,0,200,7,54,Will the highest temperature in Singapore be 26°C on April 21? | Will the highest temperature in Singapore be 26°C on April 18? | Will the highest temperature in Singapore be 25°C or below on April 18? | Will the highest temperature in Singapore be 27°C on April 18? | Will the highest temperature in Singapore be 27°C on April 18? | Will the highest temperature in Singapore be 26°C on April 18? | Will the highest temperature in Singapore be 25°C or below on April 18?,"Will Elon Musk post 180-199 tweets from April 3 to April 10, 2026? | Will Elon Musk post 180-199 tweets from April 3 to April 10, 2026? | Will Microsoft be the largest company in the world by market cap on March 31? | Will Saudi Aramco be the largest company in the world by market cap on March 31? | Will Amazon be the largest company in the world by market cap on March 31?",https://polymarket.com/profile/0x49671ff157eadef4ead3d55cfd32544921f0dd78
391,rocky42005,0xd6a8f78e03f156228fb87fcb8bafea5b92fa58fd,,3054.470263807523,451025.4448260001,0.6772279255743319,weather specialist / weather-heavy,medium,0,0,0,200,115,5,Will the highest temperature in Tel Aviv be 27°C on April 26? | Will the highest temperature in Tel Aviv be 26°C on April 26? | Will the highest temperature in Houston be 84°F or higher on April 26? | Will the highest temperature in Paris be 23°C on April 26? | Will the highest temperature in Wellington be 17°C on April 26? | Will the highest temperature in Wellington be 15°C on April 26? | Will the lowest temperature in New York City be between 46-47°F on April 24? | Will the lowest temperature in New York City be between 48-49°F on April 24?,Madrid Open: Francisco Cerundolo vs Yannick Hanfmann | Madrid Open: Francisco Cerundolo vs Yannick Hanfmann | Madrid Open: Francisco Cerundolo vs Yannick Hanfmann | Madrid Open: Francisco Cerundolo vs Yannick Hanfmann | Madrid Open: Francisco Cerundolo vs Yannick Hanfmann,https://polymarket.com/profile/0xd6a8f78e03f156228fb87fcb8bafea5b92fa58fd
392,FAQEFGSRGEFEQ,0xbe35a997ac0947b2d35e419727b8e314a8c6bfa5,Moreira10Jessi,3048.59,3673.0,83.0,profitable in weather but currently/recently generalist,low,0,0,0,27,2,13,Will the highest temperature in Toronto be -5°C on March 2? | Will the highest temperature in Toronto be -5°C on March 2?,Bitcoin Up or Down on January 9? | Bitcoin Up or Down on January 9? | Bitcoin Up or Down on November 6? | Will the Miami Dolphins win Super Bowl 2026? | Will the Las Vegas Raiders win Super Bowl 2026?,https://polymarket.com/profile/0xbe35a997ac0947b2d35e419727b8e314a8c6bfa5
393,Benjaminfjp,0x8bdce637780b2d6555b6577433e0320507c3a0ba,,3042.973415090839,731653.2633499998,0.4159037576294082,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Guangzhou be 29°C on April 26? | Will the highest temperature in Munich be 19°C on April 25? | Will the highest temperature in London be 16°C on April 26? | Will the highest temperature in Munich be 17°C on April 26? | Will the highest temperature in Munich be 20°C on April 25? | Will the highest temperature in Cape Town be 20°C on April 25? | Will the highest temperature in Lucknow be 41°C or below on April 26? | Will the highest temperature in Guangzhou be 29°C on April 26?,,https://polymarket.com/profile/0x8bdce637780b2d6555b6577433e0320507c3a0ba
394,wuxiuming,0x919698b19427cbe6945b0dc823f2d9e126a4d934,,3039.320156217319,62517.497497,4.861551210304229,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Shanghai be 20°C on April 25? | Will the highest temperature in Chengdu be 32°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Chengdu be 31°C on April 25?,,https://polymarket.com/profile/0x919698b19427cbe6945b0dc823f2d9e126a4d934
395,sgjghjgh,0x2cfe7d8dca33a945c61eb055aaf8573f8b777f43,thedemo06,3033.6,3840.0,78.99999999999999,profitable in weather but currently/recently generalist,low,0,0,0,30,3,8,Will the highest temperature in London be 16°C on March 2? | Will the highest temperature in London be 16°C on March 2? | Hurricanes vs. Sharks,Bitcoin Up or Down on January 4? | Bitcoin Up or Down on January 4? | Predators vs. Wild | Will the Cincinnati Bengals win Super Bowl 2026? | Will the New York Jets win Super Bowl 2026?,https://polymarket.com/profile/0x2cfe7d8dca33a945c61eb055aaf8573f8b777f43
396,meteoblue,0xf73f7e9c6bd1f40dc045d2a93bec3dd4248aee53,,3025.8891876515995,90105.43114399999,3.35816515079523,weather specialist / weather-heavy,medium,0,0,0,198,198,0,Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in London be 21°C on April 25? | Will the highest temperature in London be 21°C on April 25?,,https://polymarket.com/profile/0xf73f7e9c6bd1f40dc045d2a93bec3dd4248aee53
397,dhgfhfgh,0x54931563e68668f0be0bd07aac4516f3e57bdee4,halilefegmailc1,3021.76,3976.0,76.0,profitable in weather but currently/recently generalist,low,0,0,0,30,2,7,Will the highest temperature in London be 16°C on March 2? | Will the highest temperature in London be 16°C on March 2?,Bitcoin Up or Down on January 4? | Bitcoin Up or Down on January 4? | Predators vs. Wild | Predators vs. Wild | Buccaneers vs. Lions,https://polymarket.com/profile/0x54931563e68668f0be0bd07aac4516f3e57bdee4
398,markmir,0xea25d55fdfbf9bda6a629ba0f2f52adbf0e3885f,,3017.2883329006477,1027489.0117470002,0.2936565061431137,weather specialist / weather-heavy,medium,0,0,0,200,163,0,Will the lowest temperature in Seoul be 9°C on April 25? | Will the highest temperature in Wellington be 19°C or higher on April 25? | Will the highest temperature in Tel Aviv be 25°C on April 24? | Will the highest temperature in Ankara be 14°C on April 24? | Will the highest temperature in Helsinki be 12°C on April 24? | Will the highest temperature in Chicago be between 48-49°F on April 25? | Will the lowest temperature in Seoul be 9°C on April 25? | Will the highest temperature in New York City be 58°F or higher on April 25?,Spread: Oilers (-1.5) | Spread: Oilers (-1.5) | Spread: Oilers (-1.5) | Spread: Oilers (-1.5) | Spread: Oilers (-1.5),https://polymarket.com/profile/0xea25d55fdfbf9bda6a629ba0f2f52adbf0e3885f
399,HXHXTHHXHTHZ,0xb263b301b2dffce6c99a2f884d548b0c80a7c49a,,2990.449,3883.7,77.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in London be 18°C on March 18? | Will the highest temperature in London be 18°C on March 18?,,https://polymarket.com/profile/0xb263b301b2dffce6c99a2f884d548b0c80a7c49a
400,powerbear,0x8c8c30fc2acb4558dfd43b5d8399503f8898d6d8,,2988.2853111787695,24039.108980999998,12.43093208463195,weather specialist / weather-heavy,medium,0,0,0,44,43,0,Will April 2024 show an increase of between 1.26°C-1.31°C? | Will April 2024 show an increase between 1.14°C-1.19°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of between 1.26°C-1.31°C? | April 2024 Temperature Increase (ºC) | Will April 2024 show an increase between 1.14°C-1.19°C?,Will April 2024 show an increase of less than 1.14C?,https://polymarket.com/profile/0x8c8c30fc2acb4558dfd43b5d8399503f8898d6d8
401,salvalberti,0xdab363850e8bb84d8d50fabce3e9749884ad3bf5,,2969.5191784846434,129968.689771,2.284795810219235,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Ankara be 15°C on March 16? | Will the highest temperature in Ankara be 16°C or higher on March 16? | Will the highest temperature in Ankara be 12°C on March 16? | Will the highest temperature in London be 11°C on March 14? | Will the highest temperature in Atlanta be between 74-75°F on March 14? | Will the highest temperature in Ankara be 12°C on March 16? | Will the highest temperature in Ankara be 12°C on March 16? | Will the highest temperature in Atlanta be 80°F or higher on March 14?,,https://polymarket.com/profile/0xdab363850e8bb84d8d50fabce3e9749884ad3bf5
