rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
1713,kausdifns,0x650212d434e0d8c480a0013f2bfcd16440a5a320,,504.0,1400.0,36.0,profitable in weather but currently/recently generalist,low,0,0,0,27,2,14,Will the highest temperature in London be 17°C on February 25? | Will the highest temperature in London be 17°C on February 25?,Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Jared Polis win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x650212d434e0d8c480a0013f2bfcd16440a5a320
1714,sdgsdfg47,0x1cf88aa0ac37098b471f17494dc0759550f431c0,,503.94,1362.0,37.0,profitable in weather but currently/recently generalist,low,1,0,1,28,2,19,Will the highest temperature in London be 12°C on March 14? | Will the highest temperature in London be 12°C on March 14?,Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Will Beto O’Rourke win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x1cf88aa0ac37098b471f17494dc0759550f431c0
1715,2122222,0xdaafa46823838001f4faf5ed68f991b55072051b,,503.16830684862595,4170.439267,12.06511531842974,weather specialist / weather-heavy,medium,19,19,0,200,193,0,Will the highest temperature in Seattle be between 60-61°F on April 24? | Will the highest temperature in New York City be between 52-53°F on April 25? | Will the highest temperature in New York City be between 62-63°F on April 24? | Will the highest temperature in Los Angeles be between 66-67°F on April 25? | Will the highest temperature in New York City be between 50-51°F on April 25?,,https://polymarket.com/profile/0xdaafa46823838001f4faf5ed68f991b55072051b
1716,BitcoinByTom,0xa13320e4b20756d049f2afa1a4580b4651508de2,,502.7942612483381,65702.98455600001,0.765253305684761,weather specialist / weather-heavy,medium,1,0,0,200,85,3,Will the highest temperature in London be between 66-67°F on October 10? | Will the highest temperature in London be between 64-65°F on October 10? | Will the highest temperature in London be between 58-59°F on October 10? | Will the highest temperature in London be between 58-59°F on October 10? | Will the highest temperature in London be between 58-59°F on October 10?,"Will Sam Altman say ""Trump"" during TBPN appearance on October 10? | Will Sam Altman say ""Trump"" during TBPN appearance on October 10? | Will Sam Altman say ""Trump"" during TBPN appearance on October 10?",https://polymarket.com/profile/0xa13320e4b20756d049f2afa1a4580b4651508de2
1717,believ3,0x8a1146cfa7e8d5b956a4adbbb9dfda9fb05509b6,beIiev3,502.3804292789619,3180.071077,15.79777360677407,weather-heavy mixed,low,10,0,3,200,15,95,Will 30 to 59 tornadoes occur in the United States in February 2026? | Will fewer than 30 tornadoes occur in the United States in February 2026? | Will fewer than 30 tornadoes occur in the United States in January 2026? | Will fewer than 30 tornadoes occur in the United States in February 2026? | Will 30 to 59 tornadoes occur in the United States in February 2026?,"Jerome Powell out from Fed Board by May 30? | Will the San Antonio Spurs win the NBA Western Conference Finals? | Bitcoin Up or Down - February 11, 5:00PM-5:15PM ET | Will Victor Wembanyama win the 2025–2026 NBA Defensive Player of the Year? | Will Victor Wembanyama lead the NBA in blocks during the 2025–26 NBA season?",https://polymarket.com/profile/0x8a1146cfa7e8d5b956a4adbbb9dfda9fb05509b6
1718,sdgsdfg2,0x28ac62e3f883cf1e9cd30f8268327dfe2b4f31c8,,502.09,1357.0,37.0,profitable in weather but currently/recently generalist,low,0,0,0,29,2,18,Will the highest temperature in London be 12°C on March 14? | Will the highest temperature in London be 12°C on March 14?,Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5? | Will the Utah Jazz win the 2026 NBA Finals?,https://polymarket.com/profile/0x28ac62e3f883cf1e9cd30f8268327dfe2b4f31c8
1719,0xE47E14ef05e9340a25bDB577B1442555cB01f8Ab-1766276545734,0xe47e14ef05e9340a25bdb577b1442555cb01f8ab,,501.9253822914438,57874.339371,0.8672675796329719,weather specialist / weather-heavy,medium,1,1,0,200,198,0,Will the highest temperature in Istanbul be 19°C on April 25? | Will the highest temperature in Istanbul be 19°C on April 25? | Will the highest temperature in Istanbul be 19°C on April 25? | Will the highest temperature in Amsterdam be 14°C on April 25? | Will the highest temperature in Amsterdam be 14°C on April 25?,,https://polymarket.com/profile/0xe47e14ef05e9340a25bdb577b1442555cb01f8ab
1720,JessicaCarter5463,0x53729ed50a7fc0f46c67fe922ff58b6fb80c5f61,,501.84054399999985,15326.650000000001,3.2743002808832964,profitable in weather but currently/recently generalist,low,27,0,5,200,2,30,Will there be 16–18 inches of snow in NYC this weekend? | Will there be 16–18 inches of snow in NYC this weekend?,Will the Pheu Thai Party (PT) win 110 or more seats in the 2026 Thai legislative election? | Will Steve Lanier win the 2026 New Mexico Governor Republican primary election? | Will Anthony Edwards lead the NBA in three pointers made during the 2025–26 NBA season? | Will Trump visit Israel again by Dec 31? | Will Katie Porter advance from the 2026 California Governor primary election?,https://polymarket.com/profile/0x53729ed50a7fc0f46c67fe922ff58b6fb80c5f61
1721,0xc5d359a902d63f1e7816eb9d01942204b1b9ce62,0xc5d359a902d63f1e7816eb9d01942204b1b9ce62,,501.79682238177395,5552.299364,9.03763989447911,weather specialist / weather-heavy,medium,2,2,0,200,200,0,Will the highest temperature in Tel Aviv be 24°C on April 24? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Ankara be 15°C on April 24? | Will the highest temperature in Ankara be 16°C or higher on April 24? | Will the highest temperature in Jakarta be 35°C on April 24?,,https://polymarket.com/profile/0xc5d359a902d63f1e7816eb9d01942204b1b9ce62
1722,fgjgf,0xaf0527b28f834e9c88b86523d1fe492ea4fff022,,501.6,1320.0,38.0,profitable in weather but currently/recently generalist,low,1,0,1,23,2,11,Will the highest temperature in New York City be between 30-31°F on February 24? | Will the highest temperature in New York City be between 30-31°F on February 24?,Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 1? | Will the price of Bitcoin be between $117K and $118K on July 30 at 5PM ET?,https://polymarket.com/profile/0xaf0527b28f834e9c88b86523d1fe492ea4fff022
1722,pyuhgvj,0x342df50f68c9f7717a63993cbca5edd3ed090815,,501.6,1320.0,38.0,profitable in weather but currently/recently generalist,low,0,0,0,27,2,12,Will the highest temperature in New York City be between 30-31°F on February 24? | Will the highest temperature in New York City be between 30-31°F on February 24?,Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will LeBron James win the 2028 US Presidential Election?,https://polymarket.com/profile/0x342df50f68c9f7717a63993cbca5edd3ed090815
1724,crazywin-tmgr,0xc8c12a24c49ab56c282ef35324c27eef6095361e,,500.180947587346,28311.246388000007,1.766721749839147,weather-heavy mixed,low,100,97,3,200,0,119,Will the highest temperature in London be between 77-78°F on June 26? | Will the highest temperature in London be 81°F or higher on June 26? | Will the highest temperature in New York City be between 101-102°F on June 24? | Will the highest temperature in London be between 73-74°F on June 26? | Will the highest temperature in London be between 79-80°F on June 26?,"Ethereum Up or Down - September 6, 4AM ET | Bitcoin above $116K on August 25? | Ethereum Up or Down - September 6, 6AM ET | Ethereum Up or Down - September 6, 6AM ET | Ethereum Up or Down - September 6, 4AM ET",https://polymarket.com/profile/0xc8c12a24c49ab56c282ef35324c27eef6095361e
1725,Banzaiiii,0x6b49078bab20af1ad1450fa58facb366b446c6de,,500.0896050720129,48247.22520799999,1.0365147486017328,not enough public recent data to classify,low,1,0,0,200,0,0,,,https://polymarket.com/profile/0x6b49078bab20af1ad1450fa58facb366b446c6de
1726,N000,0xd4fc2bdf4eb08181af683eddcca77bea7fc0c6aa,,500.0051553999999,3731.583304,13.399276249950761,weather specialist / weather-heavy,medium,49,29,20,193,97,86,Will the highest temperature in London be 7°C on February 20? | Will the highest temperature in London be 12°C on February 21? | Will the highest temperature in Ankara be 10°C on February 7? | Will the highest temperature in London be 9°C on February 20? | Will the highest temperature in London be 16°C on February 21?,"Bitcoin Up or Down - February 14, 3:20PM-3:25PM ET | Bitcoin Up or Down - February 14, 4:55PM-5:00PM ET | Bitcoin Up or Down - February 14, 3:35PM-3:40PM ET | Bitcoin Up or Down - February 14, 3:30PM-3:35PM ET | Bitcoin Up or Down - February 14, 4:15PM-4:20PM ET",https://polymarket.com/profile/0xd4fc2bdf4eb08181af683eddcca77bea7fc0c6aa
1727,xuuiwi4utf0z,0x4fd41cd748473903ca8557d2337475fd31daceb0,,500.0,1000.0,50.0,profitable in weather but currently/recently generalist,low,0,0,0,6,2,2,Will the highest temperature in London be between 50-51°F on December 5? | Will the highest temperature in London be between 50-51°F on December 5?,Will monthly inflation be lower than 1.5% in October? | Will monthly inflation be lower than 1.5% in October?,https://polymarket.com/profile/0x4fd41cd748473903ca8557d2337475fd31daceb0
1728,ythbgsgfd,0x0ec7ab5c616c54ec7fb42ac16c62a202ad6f45bd,,499.80000000000007,1428.0,35.0,profitable in weather but currently/recently generalist,low,1,0,1,27,2,13,Will the highest temperature in Miami be between 86-87°F on March 12? | Will the highest temperature in Miami be between 86-87°F on March 12?,Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5? | Will Andrew Yang win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x0ec7ab5c616c54ec7fb42ac16c62a202ad6f45bd
1729,dfatrsf,0xb73df652f565097d9a431decf4d85d3053e61806,l67791452,499.66,1162.0,43.00000000000001,profitable in weather but currently/recently generalist,low,0,0,0,75,2,45,Will the highest temperature in Dallas be between 78-79°F on March 13? | Will the highest temperature in Dallas be between 78-79°F on March 13?,Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Tottenham win the 2025–26 English Premier League?,https://polymarket.com/profile/0xb73df652f565097d9a431decf4d85d3053e61806
1730,Dropper,0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,DropperPM,499.65197,138716.10997999998,0.3601975070321966,profitable in weather but currently/recently generalist,low,25,1,17,200,1,164,"Russia x Ukraine ceasefire by April 30, 2026? | Russia x Ukraine ceasefire by April 30, 2026?","Iran x Israel/US conflict ends by April 7? | Will the Iranian regime fall by June 30? | Iran x Israel/US conflict ends by April 15? | US obtains Iranian enriched uranium by May 31? | US x Iran ceasefire extended by April 21, 2026?",https://polymarket.com/profile/0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292
1731,0x65484B65936FAe40b0d4982479b29320b85E9108-1744200090360,0x65484b65936fae40b0d4982479b29320b85e9108,,499.60587470274197,11760.292108000001,4.248243752065328,weather specialist / weather-heavy,medium,15,6,3,200,182,0,Will the highest temperature in Paris be 21°C on April 25? | Will the highest temperature in Paris be 21°C on April 26? | Will the highest temperature in Paris be 24°C on April 25? | Will Ukraine agree to cede territory to Russia before 2027? | Will the highest temperature in Paris be 20°C on April 26?,Will Gabriel Attal win the 2027 French presidential election? | Will Marine Le Pen win the 2027 French presidential election? | Fed emergency rate cut before 2027?,https://polymarket.com/profile/0x65484b65936fae40b0d4982479b29320b85e9108
1732,epps,0xf4165309a3b551ebb1a12edb0a0510bf62be6ec9,,499.2553116488859,98616.65399100001,0.5062586200647703,weather-heavy mixed,low,53,1,17,200,4,39,"US recognizes Russian sovereignty over Ukraine before 2027? | Ukraine strikes another tanker in Black Sea by January 15, 2026? | Will Little Amélie or the Character of Rain be nominated for Best Animated Feature at the 98th Academy Awards? | Will Little Amélie or the Character of Rain be nominated for Best Animated Feature at the 98th Academy Awards? | Will Marc-André ter Stegen sign with a new club during the winter transfer window?","Will the Republicans win the Michigan Senate race in 2026? | Will Christy Davis be the Democratic nominee for Senate in Kansas? | Trump, Putin, and Zelensky meet together before 2027? | Will Flavio Bolsonaro qualify for Brazil's presidential runoff? | Will Dyson Daniels lead the NBA in steals during the 2025–26 NBA season?",https://polymarket.com/profile/0xf4165309a3b551ebb1a12edb0a0510bf62be6ec9
1733,sdgdsfg5,0x69cd871ff4485b3bf02d3b2b59df27994d33dc5d,,499.13,1349.0,37.0,profitable in weather but currently/recently generalist,low,0,0,0,26,2,12,Will the highest temperature in London be 12°C on March 14? | Will the highest temperature in London be 12°C on March 14?,Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5? | Fed increases interest rates by 25+ bps after September 2025 meeting?,https://polymarket.com/profile/0x69cd871ff4485b3bf02d3b2b59df27994d33dc5d
1734,Doorknob,0x14c3ae387f62844c3a80c8e17f5fb2ebaa50bfb9,,498.96344079699503,3443.4487770000005,14.490223990835771,not enough public recent data to classify,low,53,0,10,200,0,26,,"Will Spain win the 2026 FIFA World Cup? | Will the price of Bitcoin be above $86,000 on November 22? | Will the price of Bitcoin be above $92,000 on November 29? | Will the Oklahoma City Thunder win the NBA Cup? | South Korean President impeached in 2024?",https://polymarket.com/profile/0x14c3ae387f62844c3a80c8e17f5fb2ebaa50bfb9
1735,poijpoijd,0xedbd76fe832c4a43d5538f979126e97db24bdd60,,497.13668851764675,108213.90947100006,0.45940183747901,weather specialist / weather-heavy,medium,100,100,0,200,200,0,Will the highest temperature in Seoul be 10°C on April 22? | Will the highest temperature in Shanghai be 12°C or below on April 20? | Will the highest temperature in Shanghai be 13°C on April 20? | Will the highest temperature in Shanghai be 14°C on April 20? | Will the highest temperature in Hong Kong be 21°C or below on April 23?,,https://polymarket.com/profile/0xedbd76fe832c4a43d5538f979126e97db24bdd60
1736,qweqsrasr,0x4a577bf4aa60bdab964a42c81e986d265c61f26a,hwwga54971599,497.0,1420.0,35.0,profitable in weather but currently/recently generalist,low,0,0,0,84,2,59,Will the highest temperature in Seattle be between 38-39°F on March 13? | Will the highest temperature in Seattle be between 38-39°F on March 13?,Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Bournemouth win the 2025–26 English Premier League?,https://polymarket.com/profile/0x4a577bf4aa60bdab964a42c81e986d265c61f26a
1737,LisaRoss3612,0xd77e383f5344ad6258e486bfed08dce1164683a4,AycockBunn41605,496.93873600000006,36822.0,1.3495701917332033,profitable in weather but currently/recently generalist,low,23,0,6,200,2,41,Will any Category 4 hurricane make landfall in the US in before 2027? | Will any Category 4 hurricane make landfall in the US in before 2027?,"Will Trump post ""Texas"" on Truth Social this week? | Bitcoin Up or Down - February 11, 10PM ET | Will Christian Menefee win the Texas House special election runoff by 15% or more? | Will the US next strike Iran on February 23, 2026 (ET)? | Will Trump say ""China"" in Corpus Christi on Friday?",https://polymarket.com/profile/0xd77e383f5344ad6258e486bfed08dce1164683a4
1738,CertifiedCherry,0xf25cd80b6b8ed9ff850b7299b32ac492115022fa,,496.937529624326,20716.201494,2.3987869096960326,weather specialist / weather-heavy,medium,0,0,0,200,196,0,Will the highest temperature in London be between 79-80°F on August 10? | Will the highest temperature in London be between 79-80°F on August 10? | Will the highest temperature in London be between 70-71°F on August 7? | Will the highest temperature in London be between 72-73°F on August 7? | Will the highest temperature in London be between 72-73°F on August 7?,,https://polymarket.com/profile/0xf25cd80b6b8ed9ff850b7299b32ac492115022fa
1739,voenkommog,0x9099360204e729deece0669e26caa94c522f8491,,496.7006280119242,24881.909545,1.9962319496163263,weather-heavy mixed,low,31,3,6,200,3,30,"Russia x Ukraine Peace Parlay | Will Ukraine agree to cede territory to Russia before 2027? | US recognizes Russian sovereignty over Ukraine before 2027? | Will Joel Edgerton (Train Dreams) be nominated for Best Actor – Drama at the 83rd Golden Globes? | Ukraine election called by June 30, 2026?","Putin out as President of Russia by December 31, 2026? | Will the Oklahoma City Thunder win the NBA Western Conference Finals? | Will the Miami Heat win the 2025–2026 NBA Southeast Division? | Will Luiz Inácio Lula da Silva qualify for Brazil's presidential runoff? | Will the Democrats win the Maine Senate race in 2026?",https://polymarket.com/profile/0x9099360204e729deece0669e26caa94c522f8491
1740,MiamMiam,0xd3b8d16ef780674a695e39bd1853589c87155a0f,jim345296,496.649992119544,12774.703272,3.887761473161707,not enough public recent data to classify,low,8,0,1,200,0,4,,"Will Donald Trump post 120-139 Truth Social posts from April 7 to April 14, 2026? | Will Donald Trump post 160-179 Truth Social posts from April 10 to April 17, 2026? | Will Donald Trump post 160-179 Truth Social posts from April 10 to April 17, 2026? | Will Donald Trump post 140-159 Truth Social posts from April 7 to April 14, 2026? | Will Donald Trump post 140-159 Truth Social posts from April 7 to April 14, 2026?",https://polymarket.com/profile/0xd3b8d16ef780674a695e39bd1853589c87155a0f
1741,Satoshi..,0x564a61772f5fde1c3e0806e814a193983c2f8871,,496.5746458404096,104006.18641900002,0.4774472201489108,weather specialist / weather-heavy,medium,97,97,0,200,200,0,Will the highest temperature in Hong Kong be 25°C on April 26? | Will the highest temperature in Kuala Lumpur be 37°C or higher on April 26? | Will the highest temperature in Helsinki be 11°C or higher on April 26? | Will the highest temperature in Helsinki be 11°C on April 25? | Will the highest temperature in Hong Kong be 24°C on April 26?,,https://polymarket.com/profile/0x564a61772f5fde1c3e0806e814a193983c2f8871
1742,fasdfdf,0x50aa70b914e3bef42cbae3590b79ba646a52307c,,496.4,1460.0,34.0,profitable in weather but currently/recently generalist,low,0,0,0,57,2,40,Will the highest temperature in Ankara be 8°C on March 1? | Will the highest temperature in Ankara be 8°C on March 1?,Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on December 30? | Will Tom Brady win the 2028 Republican presidential nomination?,https://polymarket.com/profile/0x50aa70b914e3bef42cbae3590b79ba646a52307c
1743,BolshayaShishka,0x5b78254f3e639788fed14221bf8a8bd15c2fa88a,,496.27444676164,6601.008554999999,7.518160938993663,weather specialist / weather-heavy,medium,11,0,5,200,81,28,Trump exits Russia x Ukraine negotiations before June?  | Trump exits Russia x Ukraine negotiations before June?  | Will global temperature increase by less than 1.22ºC in April 2025? | Trump ends Ukraine war in first 90 days? | Trump ends Ukraine war in first 90 days?,"Will Flávio Bolsonaro win the 2026 Brazilian presidential election? | 2026 Balance of Power: D Senate, D House | Will Ivan Cepeda Castro win the 2026 Colombian presidential election? | Will United Russia (ER) gain the most seats in the next Russian parliamentary election? | Will Rafael López Aliaga win the 2026 Peruvian presidential election?",https://polymarket.com/profile/0x5b78254f3e639788fed14221bf8a8bd15c2fa88a
1744,dsfgrdfatrh,0x03a7f91204b91d570f8fa1286d1e169fd5ad7fdd,vdiyi15138977,496.21104199999996,1219.421,40.69234841781468,profitable in weather but currently/recently generalist,low,0,0,0,81,4,49,Will the highest temperature in Dallas be between 78-79°F on March 13? | Will the highest temperature in Dallas be between 78-79°F on March 13? | Will the highest temperature in New York City be 81°F or below on July 15? | Will the highest temperature in New York City be 81°F or below on July 15?,Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Donald Trump Jr. win the 2028 Republican presidential nomination?,https://polymarket.com/profile/0x03a7f91204b91d570f8fa1286d1e169fd5ad7fdd
1745,lgtnb25.,0x277108ece525a15a428d91d90c3a63720bdb6617,,495.0,4500.0,11.0,profitable in weather but currently/recently generalist,low,1,0,0,6,4,0,Will the highest temperature in Seattle be 59°F or below on February 5? | Will the highest temperature in Seattle be 59°F or below on February 5? | Will the highest temperature in Seattle be 59°F or below on February 5? | Will the highest temperature in Seattle be 59°F or below on February 5?,,https://polymarket.com/profile/0x277108ece525a15a428d91d90c3a63720bdb6617
1745,erfwfdds,0xddf7a70e9f184c7023d3809b4f3059cbe21fc81f,anesha_glover,495.0,1500.0,33.0,profitable in weather but currently/recently generalist,low,3,0,2,34,2,18,Will the highest temperature in Paris be 19°C on March 4? | Will the highest temperature in Paris be 19°C on March 4?,Bitcoin Up or Down on January 8? | Bitcoin Up or Down on October 15? | Bitcoin Up or Down on January 8? | Will Kim Kardashian win the 2028 Republican presidential nomination? | Will Barack Obama win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0xddf7a70e9f184c7023d3809b4f3059cbe21fc81f
1747,cranber,0x4e8a2983f18cbb0a53be9d91c4c9877d980cad94,,494.92199557838825,38956.38751999999,1.2704514640231928,weather specialist / weather-heavy,medium,100,97,3,200,199,0,Will the highest temperature in London be 17°C on April 7? | Will the highest temperature in Seattle be between 58-59°F on April 11? | Will the highest temperature in Miami be between 76-77°F on March 15? | Will the highest temperature in Seattle be between 60-61°F on April 12? | Will the highest temperature in London be 19°C on April 25?,"Bitcoin Up or Down - February 5, 7:15PM-7:30PM ET | Bitcoin Up or Down - February 6, 11:15AM-11:30AM ET | Bitcoin Up or Down - February 5, 12:30PM-12:45PM ET",https://polymarket.com/profile/0x4e8a2983f18cbb0a53be9d91c4c9877d980cad94
1748,0xE58886BfD93FD8C39e9281eFF278d5defE3DC036-1764845121888,0xe58886bfd93fd8c39e9281eff278d5defe3dc036,,494.71747174201295,2788.3562730000003,17.742261867051337,weather-heavy mixed,low,11,5,6,74,15,51,Will the highest temperature in Chicago be between 50-51°F on February 16? | Will the highest temperature in Seoul be 6°C on February 15? | Will the highest temperature in Chicago be between 44-45°F on February 15? | Will the highest temperature in Chicago be between 52-53°F on February 14? | Will the highest temperature in Seoul be 7°C on February 15?,"Will Ethereum reach $3,200 December 15-21? | Will Ethereum reach $2,800 in February? | Bitcoin Up or Down on March 11? | Will Ethereum reach $3,300 December 22-28? | Will Ethereum reach $3,400 January 5-11?",https://polymarket.com/profile/0xe58886bfd93fd8c39e9281eff278d5defe3dc036
1749,Railcool,0x94c4fe3b18435aa92024c7c1589537fcda3f43ca,,494.7130499999996,25397.17,1.947906203722697,profitable in weather but currently/recently generalist,low,28,1,9,200,0,42,Will Ukraine be in the top 10 at Eurovision 2026?,Will James Talarico win the 2028 US Presidential Election? | Will Our Homeland Movement (Mi Hazánk) win at least one seat in the next Hungarian parliamentary election? | Will AfD win the most seats in the 2026 Berlin state elections? | Will Tisza win the national list vote in the 2026 Hungarian Parliamentary election by 12-15%? | Will Grüne win the most seats in the 2026 Berlin state elections?,https://polymarket.com/profile/0x94c4fe3b18435aa92024c7c1589537fcda3f43ca
1750,ertgrtg,0x4c8ef00fabd29f7fa0a603b2232be7236fa29392,,494.55000000000007,1413.0,35.0,profitable in weather but currently/recently generalist,low,0,0,0,29,2,14,Will the highest temperature in Miami be between 86-87°F on March 12? | Will the highest temperature in Miami be between 86-87°F on March 12?,Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5? | Will the Charlotte Hornets win the 2026 NBA Finals?,https://polymarket.com/profile/0x4c8ef00fabd29f7fa0a603b2232be7236fa29392
1751,bett0r1,0x882ff7a2f6b3582dd042660dbfabc4cae280322d,,494.43605958595003,3405.859285,14.517219245185286,weather-heavy mixed,low,7,0,2,200,5,83,"Will ""How to Train Your Dragon"" Rotten Tomatoes score be between 85-89? | Will ""How to Train Your Dragon"" Rotten Tomatoes score be 95 or higher? | Will ""How to Train Your Dragon"" Rotten Tomatoes score be between 90-94? | Will ""How to Train Your Dragon"" Rotten Tomatoes score be between 75-79? | Will ""How to Train Your Dragon"" Rotten Tomatoes score be between 75-79?",Will Donald Trump be the #1 searched person on Google this year? | Will Donald Trump rank in Google’s Top 5 Most Searched People of 2025? | Will Donald Trump be the #1 searched person on Google this year? | Will Donald Trump rank in Google’s Top 5 Most Searched People of 2025? | Will Trump increase sanctions on Russia before August?,https://polymarket.com/profile/0x882ff7a2f6b3582dd042660dbfabc4cae280322d
1752,rwerfdfvgdsx,0x0a08e7cac2df001a055eb3bb4a05dd0598512b56,jonassulzbac2,494.34000000000003,1498.0,33.0,profitable in weather but currently/recently generalist,low,4,0,2,32,2,15,Will the highest temperature in Paris be 19°C on March 4? | Will the highest temperature in Paris be 19°C on March 4?,Ethereum Up or Down on November 5? | Bitcoin Up or Down on October 15? | Ethereum Up or Down on November 5? | Ethereum Up or Down on November 5? | Will Hillary Clinton win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x0a08e7cac2df001a055eb3bb4a05dd0598512b56
1753,nbgfhbgf,0x9bb74d93e6f80e84f0a9ccf12350c3dddccafc8c,,494.0,1300.0,38.0,profitable in weather but currently/recently generalist,low,0,0,0,29,2,16,Will the highest temperature in New York City be between 30-31°F on February 24? | Will the highest temperature in New York City be between 30-31°F on February 24?,Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 25? | Bitcoin Up or Down on January 1?,https://polymarket.com/profile/0x9bb74d93e6f80e84f0a9ccf12350c3dddccafc8c
1754,nobody84,0x88457218201b9336dc2256bccedee5cf7c0906bc,,493.9254938005313,25781.603779,1.9158059290432916,weather specialist / weather-heavy,medium,13,13,0,200,200,0,Will the highest temperature in Ankara be 5°C on March 8? | Will the highest temperature in Ankara be 6°C on March 8? | Will the highest temperature in Ankara be 7°C on March 8? | Will the highest temperature in Ankara be 9°C on March 8? | Will the highest temperature in Ankara be 10°C on March 8?,,https://polymarket.com/profile/0x88457218201b9336dc2256bccedee5cf7c0906bc
1755,0x263c001024AE7db5B12E98CE3F7FBB8418576114-1772521969979,0x263c001024ae7db5b12e98ce3f7fbb8418576114,,492.98671901060015,30212.626345999994,1.6317241452789795,weather specialist / weather-heavy,medium,42,42,0,200,200,0,Will the highest temperature in Munich be 14°C on March 23? | Will the highest temperature in Munich be 4°C on March 29? | Will the highest temperature in Munich be 5°C on March 29? | Will the highest temperature in Munich be 12°C on March 21? | Will the highest temperature in Munich be 5°C on March 30?,,https://polymarket.com/profile/0x263c001024ae7db5b12e98ce3f7fbb8418576114
1756,MBAPPE2728,0x0a17d7d1e66ec5f2ecb16928e3832ada34b05791,,492.505189591576,1055.407478,46.66493272578233,not enough public recent data to classify,low,6,0,4,38,0,24,,"UFC 319: Susurkaev vs. Nolan | UFC 319: Murphy vs. Pico  | Will a dildo be thrown onto the court at a WNBA game on Friday? | UFC 319: Du Plessis vs. Chimaev | Bitcoin Up or Down - April 12, 10:40PM-10:45PM ET",https://polymarket.com/profile/0x0a17d7d1e66ec5f2ecb16928e3832ada34b05791
1757,asdwetasxf,0xed99c1d730d384d1b5403f147790f26ca361ef94,eixod48474586,492.48,1368.0,36.0,profitable in weather but currently/recently generalist,low,1,0,1,82,2,49,Will the highest temperature in Atlanta be between 66-67°F on March 13? | Will the highest temperature in Atlanta be between 66-67°F on March 13?,Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Zohran Mamdani win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0xed99c1d730d384d1b5403f147790f26ca361ef94
1758,qweadgsdf,0xa17617fc3d02d49d4626412282e802c36b8f0557,glzzj99165156,492.1,1406.0,35.0,profitable in weather but currently/recently generalist,low,0,0,0,85,4,50,Will the highest temperature in Seattle be between 38-39°F on March 13? | Will the highest temperature in Seattle be between 38-39°F on March 13? | Will the highest temperature in Seattle be between 38-39°F on March 13? | Will the highest temperature in Seattle be between 38-39°F on March 13?,Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Bournemouth win the 2025–26 English Premier League?,https://polymarket.com/profile/0xa17617fc3d02d49d4626412282e802c36b8f0557
